9:30 AM,5/6/17,Language Hall,May
6:08 PM,5/6/17,My Bathroom,May
9:48 PM,5/6/17,My Bathroom,May
10:15 AM,5/7/17,Language Hall,May
3:56 PM,5/7/17,My Bathroom,May
6:40 PM,5/7/17,Downstairs Bathroom,May
7:05 AM,5/8/17,My Bathroom,May
7:15 PM,5/8/17,My Bathroom,May
11:06 PM,5/8/17,My Bathroom,May
8:55 AM,5/9/17,My Bathroom,May
12:08 PM,5/9/17,TRC New Rochelle,May
8:51 PM,5/9/17,Marquee NYC,May
11:44 AM,5/10/17,My Bathroom,May
2:59 PM,5/10/17,My Bathroom,May
5:58 PM,5/10/17,My Bathroom,May
10:26 PM,5/10/17,My Bathroom,May
5:03 AM,5/11/17,My Bathroom,May
9:32 AM,5/11/17,Bear Mountain,May
3:12 PM,5/11/17,My Bathroom,May
5:32 PM,5/11/17,My Bathroom,May
9:34 PM,5/11/17,My Bathroom,May
12:29 PM,5/12/17,Freshman Hallway,May
7:10 PM,5/12/17,My Bathroom,May
10:35 PM,5/12/17,My Bathroom,May
6:59 AM,5/13/17,My Bathroom,May
1:22 PM,5/13/17,Freshman Hallway,May
5:26 PM,5/13/17,My Bathroom,May
6:45 AM,5/14/17,My Bathroom,May
10:54 AM,5/14/17,Freshman Hallway,May
6:09 PM,5/14/17,My Bathroom,May
8:09 PM,5/14/17,My Bathroom,May
7:07 AM,5/15/17,My Bathroom,May
12:39 PM,5/15/17,Language Hall,May
5:34 PM,5/15/17,My Bathroom,May
9:18 PM,5/15/17,Downstairs Bathroom,May
10:57 PM,5/15/17,Cups,May
9:08 PM,5/16/17,My Bathroom,May
2:21 PM,5/16/17,My Bathroom,May
4:36 PM,5/16/17,My Bathroom,May
8:28 PM,5/16/17,Sushi Niji,May
9:20 PM,5/16/17,Jamila's Bathroom,May
11:26 PM,5/16/17,Amy‰Ûªs Yard,May
10:20 AM,5/17/17,My Bathroom,May
2:20 PM,5/17/17,My Bathroom,May
5:51 PM,5/17/17,My Bathroom,May
8:54 PM,5/17/17,Dad's Bathroom,May
11:04 PM,5/17/17,Dad's Bathroom,May
6:41 AM,5/18/17,Dad's Bathroom,May
2:19 PM,5/18/17,Freshman Hallway,May
5:55 PM,5/18/17,My Bathroom,May
7:19 PM,5/18/17,Cliffs Valhalla,May
9:44 PM,5/18/17,My Bathroom,May
7:12 AM,5/19/17,My Bathroom,May
11:55 AM,5/19/17,Language Hall,May
4:02 PM,5/19/17,My Bathroom,May
5:43 PM,5/19/17,My Bathroom,May
7:59 PM,5/19/17,Masseria Dei Vini,May
9:02 PM,5/19/17,Dad's Bathroom,May
6:51 AM,5/20/17,Dad's Bathroom,May
11:05 AM,5/20/17,Freshman Hallway,May
2:00 PM,5/20/17,Hackley Library,May
5:44 PM,5/20/17,My Bathroom,May
6:30 PM,5/20/17,Cliffs Valhalla,May
10:11 PM,5/20/17,My Bathroom,May
5:55 AM,5/21/17,My Bathroom,May
12:33 PM,5/21/17,Freshman Hallway,May
4:13 PM,5/21/17,Downstairs Bathroom,May
7:31 PM,5/21/17,Downstairs Bathroom,May
9:29 PM,5/21/17,My Bathroom,May
7:34 AM,5/22/17,My Bathroom,May
1:05 PM,5/22/17,Freshman Hallway,May
5:04 PM,5/22/17,Downstairs Bathroom,May
7:49 PM,5/22/17,My Bathroom,May
10:49 PM,5/22/17,My Bathroom,May
10:27 AM,5/23/17,My Bathroom,May
2:12 PM,5/23/17,My Bathroom,May
6:57 PM,5/23/17,The Parlor,May
10:44 PM,5/23/17,My Bathroom,May
4:36 AM,5/24/17,My Bathroom,May
12:33 PM,5/24/17,Gram's House F2,May
3:35 PM,5/24/17,Gram's House F2,May
6:19 PM,5/24/17,Gram's House F1,May
8:22 PM,5/24/17,Starbucks Orlando,May
10:13 PM,5/24/17,Gram's House F2,May
8:08 AM,5/25/17,Gram's House F2,May
11:40 AM,5/25/17,Starbucks Orlando,May
6:05 PM,5/25/17,Gram's House F2,May
8:46 PM,5/25/17,Starbucks Orlando,May
10:11 PM,5/25/17,Gram's House F2,May
4:15 AM,5/26/17,Gram's House F2,May
11:36 AM,5/26/17,Freshman Hallway,May
5:16 PM,5/26/17,My Bathroom,May
10:54 PM,5/26/17,Dad's Bathroom,May
6:44 AM,5/27/17,Dad's Bathroom,May
11:22 AM,5/27/17,Hackley Library,May
4:46 PM,5/27/17,My Bathroom,May
6:09 PM,5/27/17,My Bathroom,May
10:03 PM,5/27/17,My Bathroom,May
12:00 AM,5/28/17,My Bathroom,May
6:03 AM,5/28/17,My Bathroom,May
1:07 PM,5/28/17,Freshman Hallway,May
4:21 PM,5/28/17,Downstairs Bathroom,May
6:40 PM,5/28/17,My Bathroom,May
10:57 PM,5/28/17,My Bathroom,May
6:17 AM,5/29/17,My Bathroom,May
11:22 AM,5/29/17,Language Hall,May
7:00 PM,5/29/17,Downstairs Bathroom,May
10:55 PM,5/29/17,My Bathroom,May
11:05 AM,5/30/17,My Bathroom,May
3:24 PM,5/30/17,Ardsley Country Club,May
5:05 PM,5/30/17,Ardsley Country Club,May
6:57 PM,5/30/17,Michael's House,May
10:36 PM,5/30/17,My Bathroom,May
9:32 AM,5/31/17,My Bathroom,May
12:17 PM,5/31/17,My Bathroom,May
3:53 PM,5/31/17,My Bathroom,May
7:17 PM,5/31/17,Mima Vinoteca,May
9:59 PM,5/31/17,My Bathroom,May
7:02 AM,6/1/17,My Bathroom,June
3:25 PM,6/1/17,My Bathroom,June
6:16 PM,6/1/17,My Bathroom,June
10:17 PM,6/1/17,My Bathroom,June
6:52 AM,6/2/17,My Bathroom,June
4:49 PM,6/2/17,My Bathroom,June
7:42 PM,6/2/17,River City Grille,June
11:08 PM,6/2/17,My Bathroom,June
7:13 AM,6/3/17,My Bathroom,June
12:03 PM,6/3/17,Freshman Hallway,June
3:30 PM,6/3/17,My Bathroom,June
9:24 PM,6/3/17,Downstairs Bathroom,June
6:47 AM,6/4/17,My Bathroom,June
1:15 PM,6/4/17,My Bathroom,June
4:20 PM,6/4/17,My Bathroom,June
8:36 PM,6/4/17,My Bathroom,June
11:05 PM,6/4/17,My Bathroom,June
9:48 AM,6/5/17,My Bathroom,June
3:05 PM,6/5/17,Grand Prix NY,June
6:50 PM,6/5/17,My Bathroom,June
10:48 PM,6/5/17,My Bathroom,June
8:38 AM,6/6/17,My Bathroom,June
1:18 PM,6/6/17,Cliffs LIC,June
6:31 PM,6/6/17,JFK Airport,June
12:28 AM,6/7/17,Airplane NY-Venice,June
4:56 PM,6/7/17,Venice Hotel,June
9:24 PM,6/7/17,Venice Hotel,June
12:08 AM,6/8/17,Venice Hotel,June
9:02 AM,6/8/17,Venice Hotel,June
4:18 PM,6/8/17,Rosso Pomodoro,June
6:44 PM,6/8/17,Venice Hotel,June
11:47 PM,6/8/17,Venice Hotel,June
8:59 AM,6/9/17,Venice Hotel,June
11:36 AM,6/9/17,Venice Hotel,June
6:18 PM,6/9/17,Florence Hotel,June
10:44 PM,6/9/17,Florence Hotel,June
8:49 AM,6/10/17,Florence Hotel,June
2:27 PM,6/10/17,Mercado Central,June
12:11 AM,6/11/17,Florence Hotel,June
9:32 AM,6/11/17,Florence Hotel,June
1:45 PM,6/11/17,Mercado Central,June
5:33 PM,6/11/17,Florence Hotel,June
12:16 AM,6/12/17,Florence Hotel,June
7:24 AM,6/12/17,Florence Hotel,June
12:40 PM,6/12/17,Rome Hotel,June
4:18 PM,6/12/17,Rome Hotel,June
6:29 PM,6/12/17,Rome Hotel,June
11:21 PM,6/12/17,Rome Hotel,June
7:27 AM,6/13/17,Rome Hotel,June
12:20 PM,6/13/17,L'Angoletto ai Musei,June
4:56 PM,6/13/17,Rome Hotel,June
10:48 PM,6/13/17,Rome Hotel,June
7:42 AM,6/14/17,Rome Hotel,June
10:28 AM,6/14/17,47 Hotel,June
4:42 PM,6/14/17,Rome Hotel,June
11:11 PM,6/14/17,Osteria 44,June
7:47 AM,6/15/17,Rome Hotel,June
12:40 PM,6/15/17,Rome Airport,June
6:46 PM,6/15/17,Airplane Rome-NY,June
8:41 PM,6/15/17,Airplane Rome-NY,June
9:15 PM,6/15/17,Downstairs Bathroom,June
5:15 AM,6/16/17,My Bathroom,June
7:55 AM,6/16/17,My Bathroom,June
3:08 PM,6/16/17,Downstairs Bathroom,June
9:11 PM,6/16/17,Dad's Bathroom,June
10:30 PM,6/16/17,Dad's Bathroom,June
7:37 AM,6/17/17,Dad's Bathroom,June
10:02 AM,6/17/17,Dad's Bathroom,June
1:35 PM,6/17/17,Downstairs Bathroom,June
5:00 PM,6/17/17,Downstairs Bathroom,June
6:23 PM,6/17/17,Cliffs Valhalla,June
9:20 PM,6/17/17,My Bathroom,June
10:46 PM,6/17/17,My Bathroom,June
9:35 AM,6/18/17,My Bathroom,June
1:22 PM,6/18/17,My Bathroom,June
5:29 PM,6/18/17,My Bathroom,June
7:34 PM,6/18/17,My Bathroom,June
9:15 PM,6/18/17,My Backyard,June
12:26 AM,6/19/17,My Bathroom,June
2:42 AM,6/19/17,My Bathroom,June
10:32 AM,6/19/17,My Bathroom,June
1:44 PM,6/19/17,My Bathroom,June
5:30 PM,6/19/17,My Bathroom,June
11:30 PM,6/19/17,My Bathroom,June
10:26 AM,6/20/17,My Bathroom,June
1:34 PM,6/20/17,The Taco Project,June
3:02 PM,6/20/17,My Bathroom,June
7:28 PM,6/20/17,Dad‰Ûªs Bathroom,June
10:18 PM,6/20/17,Dad‰Ûªs Bathroom,June
11:14 PM,6/20/17,Dad‰Ûªs Bathroom,June
5:18 AM,6/21/17,Dad‰Ûªs Bathroom,June
1:35 PM,6/21/17,Cabin Tree Tops,June
6:36 PM,6/21/17,Cabin Tree Tops,June
10:14 PM,6/21/17,Cabin Tree Tops,June
7:40 AM,6/22/17,Cabin Tree Tops,June
6:25 PM,6/22/17,Salt Mines Bathroom,June
10:00 PM,6/22/17,Cabin Tree Tops,June
7:42 AM,6/23/17,Cabin Tree Tops,June
12:22 PM,6/23/17,Cabin Tree Tops,June
8:55 PM,6/23/17,Cabin Tree Tops,June
7:44 AM,6/24/17,Cabin Tree Tops,June
6:33 PM,6/24/17,Cabin Tree Tops,June
9:49 PM,6/24/17,Cabin Tree Tops,June
7:44 AM,6/25/17,Cabin Tree Tops,June
2:34 PM,6/25/17,Cabin Tree Tops,June
9:32 PM,6/25/17,Westwood Campsite,June
7:31 AM,6/26/17,Westwood Campsite,June
6:31 PM,6/26/17,Cabin Tree Tops,June
10:08 PM,6/26/17,Cabin Tree Tops,June
7:39 AM,6/27/17,Cabin Tree Tops,June
12:20 PM,6/27/17,Cabin Tree Tops,June
5:16 PM,6/27/17,New Lodge,June
9:59 PM,6/27/17,Cabin Tree Tops,June
8:15 AM,6/28/17,Cabin Tree Tops,June
2:44 PM,6/28/17,Cabin Tree Tops,June
9:26 PM,6/28/17,Cabin Tree Tops,June
7:42 AM,6/29/17,Cabin Tree Tops,June
3:27 PM,6/29/17,Haywood Rest Area,June
6:35 PM,6/29/17,Cabin Tree Tops,June
10:11 PM,6/29/17,Cabin Tree Tops,June
7:51 AM,6/30/17,Cabin Tree Tops,June
11:44 AM,6/30/17,Noah‰Ûªs Foot,June
6:32 PM,6/30/17,Cabin Tree Tops,June
10:04 PM,6/30/17,Cabin Tree Tops,June
7:44 AM,7/1/17,Cabin Tree Tops,July
12:17 PM,7/1/17,Cabin Tree Tops,July
2:36 PM,7/1/17,Cabin Tree Tops,July
6:36 PM,7/1/17,Cabin Tree Tops,July
8:56 PM,7/1/17,CIT Campfire,July
10:10 PM,7/1/17,Cabin Tree Tops,July
7:31 AM,7/2/17,Cabin Tree Tops,July
9:29 AM,7/2/17,Cabin Tree Tops,July
12:14 PM,7/2/17,Cabin Tree Tops,July
2:18 PM,7/2/17,Tree Tops Rafters,July
5:06 PM,7/2/17,Cabin Tree Tops,July
9:49 PM,7/2/17,Cabin Tree Tops,July
7:38 AM,7/3/17,Cabin Tree Tops,July
12:13 PM,7/3/17,Cabin Tree Tops,July
1:40 PM,7/3/17,Cheoah Bathrooms,July
6:40 PM,7/3/17,Cabin Tree Tops,July
10:10 PM,7/3/17,Cabin Tree Tops,July
7:48 AM,7/4/17,Cabin Tree Tops,July
12:12 PM,7/4/17,Cabin Tree Tops,July
2:31 PM,7/4/17,Cabin Tree Tops,July
7:25 PM,7/4/17,Cabin Tree Tops,July
9:23 PM,7/4/17,Cabin Tree Tops,July
7:45 AM,7/5/17,Cabin Tree Tops,July
5:51 PM,7/5/17,Salt Mines Bathroom,July
11:06 AM,7/6/17,Haywood Rest Area,July
2:10 PM,7/6/17,Tuckaseegee River,July
8:59 PM,7/6/17,Tsali Camp Creek,July
8:09 AM,7/7/17,Tsali Campsite,July
1:13 PM,7/7/17,Nantahala Rest Area,July
6:41 PM,7/7/17,Tsali Camp Creek,July
9:26 PM,7/7/17,Tsali Campsite,July
8:17 AM,7/8/17,Tsali Camp Creek,July
3:31 PM,7/8/17,New Lodge,July
9:49 PM,7/8/17,Cabin Tree Tops,July
4:39 AM,7/9/17,Cabin Tree Tops,July
6:21 AM,7/9/17,Black Balsam,July
9:33 AM,7/9/17,Cabin Tree Tops,July
2:46 PM,7/9/17,Cabin Tree Tops,July
8:16 PM,7/9/17,Cabin Tree Tops,July
7:18 AM,7/10/17,Cabin Tree Tops,July
11:55 AM,7/10/17,Cabin Tree Tops,July
5:16 PM,7/10/17,Grove Park Inn,July
8:11 PM,7/10/17,Grove Park Inn,July
10:53 PM,7/10/17,Grove Park Inn,July
10:27 AM,7/11/17,Grove Park Inn,July
4:19 PM,7/11/17,Grove Park Inn,July
8:38 PM,7/11/17,Grove Park Inn,July
4:49 AM,7/12/17,Grove Park Inn,July
10:02 AM,7/12/17,Airplane NC-WA,July
12:13 PM,7/12/17,Seattle Airport,July
4:39 PM,7/12/17,Walgreens,July
9:17 PM,7/12/17,Ferry-San Juan,July
7:59 AM,7/13/17,San Juan Fairgrounds,July
1:51 PM,7/13/17,Turn Island,July
5:57 PM,7/13/17,Jones Island,July
10:12 PM,7/13/17,Jones Island,July
7:17 AM,7/14/17,Jones Island,July
12:10 PM,7/14/17,Gossip Island,July
9:47 PM,7/14/17,Stuart Island,July
11:25 PM,7/14/17,Stuart Island,July
9:16 AM,7/15/17,Stuart Island,July
4:57 PM,7/15/17,Stuart Island,July
7:37 PM,7/15/17,Stuart Island,July
9:08 PM,7/15/17,Stuart Island,July
5:22 AM,7/16/17,Stuart Island,July
9:19 AM,7/16/17,Half Moon Beach,July
11:28 AM,7/16/17,Posey Island,July
4:44 PM,7/16/17,San Juan Fairgrounds,July
5:29 AM,7/17/17,San Juan Fairgrounds,July
3:15 PM,7/17/17,ONP Visitor Center,July
9:05 PM,7/17/17,Sol Duc Campsite,July
10:52 PM,7/17/17,Sol Duc Campsite,July
8:10 AM,7/18/17,Sol Duc Campsite,July
5:14 PM,7/18/17,Deer Lake Campground,July
10:07 PM,7/18/17,Deer Lake Campground,July
8:03 AM,7/19/17,Deer Lake Campground,July
4:27 PM,7/19/17,Hoh Lake,July
6:31 PM,7/19/17,CB Flats,July
7:14 AM,7/20/17,CB Flats,July
1:15 PM,7/20/17,Lewis Meadow,July
6:30 PM,7/20/17,Elk Lake Campground,July
9:44 PM,7/20/17,Elk Lake Campground,July
9:12 AM,7/21/17,Elk Lake Campground,July
2:07 PM,7/21/17,Glacier Meadows Campground,July
5:25 PM,7/21/17,Glacier Meadows Campground,July
9:03 PM,7/21/17,Elk Lake Campground,July
8:25 AM,7/22/17,Elk Lake Campground,July
1:01 PM,7/22/17,Lewis Meadow,July
2:32 PM,7/22/17,Olympus Guard Station,July
6:07 PM,7/22/17,Five Mile Island,July
4:59 AM,7/23/17,Five Mile Island,July
12:05 PM,7/23/17,Elwha Campsite,July
3:01 PM,7/23/17,Elwha Campsite,July
7:56 PM,7/23/17,Elwha Campsite,July
4:59 AM,7/24/17,Elwha Campsite,July
11:05 AM,7/24/17,North Fork Trailhead,July
4:28 PM,7/24/17,Wolf Bar Campground,July
7:28 PM,7/24/17,Elip Creek Campground,July
7:24 AM,7/25/17,Elip Creek Campground,July
11:42 AM,7/25/17,Trapper Campground,July
2:27 PM,7/25/17,Trapper Campground,July
4:31 PM,7/25/17,Sixteen Mile Campground,July
7:50 PM,7/25/17,Sixteen Mile Campground,July
7:16 AM,7/26/17,Sixteen Mile Campground,July
11:04 AM,7/26/17,Low Divide Campground,July
12:14 PM,7/26/17,Chicago Campground,July
3:19 PM,7/26/17,Footlog Ford Campground,July
4:36 PM,7/26/17,Camp Wilder Campground,July
9:13 PM,7/26/17,Camp Wilder Campground,July
7:24 AM,7/27/17,Camp Wilder Campground,July
10:54 AM,7/27/17,South Dana,July
2:31 PM,7/27/17,Remanns Cabin,July
6:39 PM,7/27/17,Elkhorn Campground,July
5:22 AM,7/28/17,Elkhorn Campground,July
8:08 AM,7/28/17,Elkhorn Campground,July
12:28 PM,7/28/17,Lillian Campground,July
9:21 PM,7/28/17,Lillian Campground,July
8:01 AM,7/29/17,Lillian Campground,July
2:25 PM,7/29/17,Elwha Campsite,July
5:39 PM,7/29/17,Elwha Campsite,July
9:21 PM,7/29/17,Elwha Campsite,July
7:22 AM,7/30/17,Elwha Campsite,July
11:03 AM,7/30/17,76 Gas Station,July
5:12 PM,7/30/17,Comfort Inn Seattle,July
7:56 PM,7/30/17,Mango Thai Cuisine,July
11:47 PM,7/30/17,Grits,July
3:17 AM,7/31/17,Comfort Inn Seattle,July
11:52 AM,7/31/17,Airplane WA-NJ,July
4:42 PM,7/31/17,My Bathroom,July
8:08 PM,7/31/17,My Bathroom,July
9:31 PM,7/31/17,My Bathroom,July
9:55 AM,8/1/17,My Bathroom,August
12:37 PM,8/1/17,My Bathroom,August
4:47 PM,8/1/17,Dad‰Ûªs Bathroom,August
9:00 PM,8/1/17,Dad‰Ûªs Bathroom,August
9:15 AM,8/2/17,Dad‰Ûªs Bathroom,August
11:32 AM,8/2/17,Dad‰Ûªs Bathroom,August
6:16 PM,8/2/17,Dad‰Ûªs Bathroom,August
8:15 PM,8/2/17,Dad‰Ûªs Bathroom,August
11:03 PM,8/2/17,Dad‰Ûªs Bathroom,August
10:24 AM,8/3/17,Dad‰Ûªs Bathroom,August
2:20 PM,8/3/17,My Bathroom,August
6:59 PM,8/3/17,My Bathroom,August
10:07 PM,8/3/17,My Bathroom,August
10:31 AM,8/4/17,My Bathroom,August
12:24 PM,8/4/17,Ray‰Ûªs House,August
4:27 PM,8/4/17,Ray‰Ûªs House,August
6:52 PM,8/4/17,My Bathroom,August
8:44 PM,8/4/17,My Bathroom,August
8/5/17,,,August
8:17 AM,8/5/17,My Bathroom,August
10:02 AM,8/5/17,My Bathroom,August
11:51 AM,8/5/17,Rockefeller State Park,August
4:11 PM,8/5/17,My Bathroom,August
7:03 PM,8/5/17,My Bathroom,August
8:58 PM,8/5/17,My Bathroom,August
11:20 PM,8/5/17,My Bathroom,August
10:25 AM,8/6/17,My Bathroom,August
2:08 PM,8/6/17,My Bathroom,August
4:58 PM,8/6/17,My Bathroom,August
7:55 PM,8/6/17,Dad‰Ûªs Bathroom,August
10:16 PM,8/6/17,Dad‰Ûªs Bathroom,August
11:18 PM,8/6/17,Dad‰Ûªs Bathroom,August
9:33 AM,8/7/17,Dad‰Ûªs Bathroom,August
10:21 AM,8/7/17,Dad‰Ûªs Bathroom,August
2:02 PM,8/7/17,Cliffs Valhalla,August
2:57 PM,8/7/17,My Bathroom,August
5:44 PM,8/7/17,My Bathroom,August
11:27 PM,8/7/17,Jack‰Ûªs Bathroom,August
10:21 AM,8/8/17,Jack‰Ûªs Bathroom,August
3:20 PM,8/8/17,Downstairs Bathroom,August
6:05 PM,8/8/17,Dad‰Ûªs Bathroom,August
8:54 PM,8/8/17,Dad‰Ûªs Bathroom,August
9:32 AM,8/9/17,Dad‰Ûªs Bathroom,August
3:27 PM,8/9/17,Dad‰Ûªs Bathroom,August
5:08 PM,8/9/17,Dad‰Ûªs Bathroom,August
8:43 PM,8/9/17,My Bathroom,August
10:32 AM,8/10/17,My Bathroom,August
2:55 PM,8/10/17,Downstairs Bathroom,August
6:37 PM,8/10/17,My Bathroom,August
8:08 PM,8/10/17,My Bathroom,August
9:55 AM,8/11/17,My Bathroom,August
2:50 PM,8/11/17,My Bathroom,August
6:51 PM,8/11/17,My Bathroom,August
10:09 PM,8/11/17,My Bathroom,August
10:49 AM,8/12/17,My Bathroom,August
1:26 PM,8/12/17,My Bathroom,August
3:08 PM,8/12/17,My Bathroom,August
6:09 PM,8/12/17,Webster Hall,August
11:38 PM,8/12/17,My Bathroom,August
9:42 AM,8/13/17,My Bathroom,August
11:47 AM,8/13/17,My Bathroom,August
5:28 PM,8/13/17,My Bathroom,August
10:37 PM,8/13/17,Dad‰Ûªs Bathroom,August
11:38 PM,8/13/17,Dad‰Ûªs Bathroom,August
7:45 AM,8/14/17,Dad‰Ûªs Bathroom,August
7:08 PM,8/14/17,My Bathroom,August
9:31 PM,8/14/17,My Bathroom,August
11:00 AM,8/15/17,My Bathroom,August
3:05 PM,8/15/17,Cumberland Farms,August
5:37 PM,8/15/17,Wainscott House,August
8:51 PM,8/15/17,Wainscott House,August
10:42 AM,8/16/17,Wainscott House,August
2:05 PM,8/16/17,Atlantic Beach,August
4:56 PM,8/16/17,Wainscott House,August
8:15 PM,8/16/17,Wainscott Driveway,August
10:18 PM,8/16/17,Wainscott House,August
9:56 AM,8/17/17,Wainscott House,August
1:52 PM,8/17/17,Main Beach,August
4:28 PM,8/17/17,Wainscott House,August
8:08 PM,8/17/17,Wainscott House,August
10:21 PM,8/17/17,Wainscott House,August
12:51 AM,8/18/17,Wainscott House,August
10:21 AM,8/18/17,Wainscott House,August
3:30 PM,8/18/17,Main Beach,August
5:06 PM,8/18/17,Wainscott House,August
8:41 PM,8/18/17,Wainscott House,August
10:28 PM,8/18/17,Wainscott House,August
11:45 AM,8/19/17,Wainscott House,August
3:52 PM,8/19/17,Main Beach,August
10:10 PM,8/19/17,Wainscott House,August
10:01 AM,8/20/17,Wainscott House,August
1:59 PM,8/20/17,Main Beach,August
5:33 PM,8/20/17,Wainscott House,August
8:36 PM,8/20/17,Amagansett Beach,August
11:42 PM,8/20/17,Wainscott Beach,August
10:27 AM,8/21/17,Wainscott House,August
2:31 PM,8/21/17,Main Beach,August
4:10 PM,8/21/17,Wainscott House,August
6:13 PM,8/21/17,Wainscott House,August
9:02 PM,8/21/17,Wainscott House,August
10:54 PM,8/21/17,Wainscott House,August
9:15 AM,8/22/17,Wainscott House,August
3:30 PM,8/22/17,Amagansett House,August
5:43 PM,8/22/17,Amagansett House,August
9:53 PM,8/22/17,Amagansett House,August
9:13 AM,8/23/17,Amagansett House,August
4:52 PM,8/23/17,Amagansett House,August
9:11 PM,8/23/17,Sam's Restaurant,August
11:25 PM,8/23/17,Amagansett House,August
10:03 AM,8/24/17,Amagansett House,August
1:15 PM,8/24/17,Amagansett House,August
3:38 PM,8/24/17,Amagansett House,August
9:33 PM,8/24/17,Amagansett House,August
9:48 AM,8/25/17,Amagansett House,August
2:43 PM,8/25/17,Amagansett House,August
4:40 PM,8/25/17,Amagansett House,August
9:12 PM,8/25/17,Amagansett House,August
12:21 PM,8/26/17,Amagansett House,August
1:17 PM,8/26/17,Amagansett House,August
5:03 PM,8/26/17,Amagansett House,August
7:13 PM,8/26/17,Townline Barbecue,August
9:56 PM,8/26/17,Amagansett House,August
12:07 AM,8/27/17,Amagansett House,August
11:34 AM,8/27/17,Amagansett House,August
9:10 PM,8/27/17,Sotto Sopra,August
10:23 AM,8/28/17,Amagansett House,August
3:47 PM,8/28/17,Amagansett House,August
7:26 PM,8/28/17,Amagansett House,August
11:22 PM,8/28/17,Amagansett House,August
9:12 AM,8/29/17,Amagansett house,August
1:26 PM,8/29/17,My Bathroom,August
5:08 PM,8/29/17,My Bathroom,August
8:37 PM,8/29/17,Jack‰Ûªs House,August
11:08 PM,8/29/17,My Bathroom,August
10:42 AM,8/30/17,My Bathroom,August
2:14 PM,8/30/17,My Bathroom,August
10:21 PM,8/30/17,Jack‰Ûªs House,August
2:10 AM,8/31/17,My Bathroom,August
11:19 AM,8/31/17,My Bathroom,August
5:43 PM,8/31/17,My Bathroom,August
12:00 AM,9/1/17,Dad's Bathroom,September
8:16 AM,9/1/17,Dad's Bathroom,September
11:33 AM,9/1/17,My Bathroom,September
1:50 PM,9/1/17,Hackley Woods,September
5:55 PM,9/1/17,My Bathroom,September
9:17 PM,9/1/17,My Bathroom,September
11:51 AM,9/2/17,My Bathroom,September
9:37 PM,9/2/17,Michael's Bathroom,September
11:04 AM,9/3/17,Michael's Bathroom,September
4:06 PM,9/3/17,Ardsley Country Club,September
6:57 PM,9/3/17,Halsey Pond,September
11:45 PM,9/3/17,Michael's Bathroom,September
10:03 AM,9/4/17,Michael's Bathroom,September
2:49 PM,9/4/17,My Bathroom,September
6:39 PM,9/4/17,Ian's Bathroom,September
9:51 PM,9/4/17,Downstairs Bathroom,September
11:35 PM,9/4/17,My Bathroom,September
10:16 AM,9/5/17,My Bathroom,September
1:27 PM,9/5/17,My Bathroom,September
4:10 PM,9/5/17,Downstairs Bathroom,September
6:44 PM,9/5/17,Dad's Bathroom,September
7:52 PM,9/5/17,Dad's Bathroom,September
11:30 PM,9/5/17,Dad's Bathroom,September
10:50 AM,9/6/17,Dad's Bathroom,September
1:02 PM,9/6/17,Dad's Bathroom,September
2:19 PM,9/6/17,Dad's Bathroom,September
5:17 PM,9/6/17,Dad's Bathroom,September
9:05 PM,9/6/17,Dad's Bathroom,September
12:26 AM,9/7/17,Dad's Bathroom,September
10:26 AM,9/7/17,Dad's Bathroom,September
1:39 PM,9/7/17,Dad's Bathroom,September
5:18 PM,9/7/17,My Bathroom,September
8:48 PM,9/7/17,My Bathroom,September
9:55 PM,9/7/17,My Bathroom,September
11:21 PM,9/7/17,My Bathroom,September
6:32 AM,9/8/17,My Bathroom,September
12:10 PM,9/8/17,Freshman Hallway,September
3:19 PM,9/8/17,Downstairs Bathroom,September
7:05 PM,9/8/17,My Bathroom,September
7:24 PM,9/8/17,My Bathroom,September
8:17 PM,9/8/17,My Bathroom,September
10:02 PM,9/8/17,My Bathroom,September
6:49 AM,9/9/17,My Bathroom,September
12:39 PM,9/9/17,Freshman Hallway,September
4:20 PM,9/9/17,My Bathroom,September
5:47 PM,9/9/17,My Bathroom,September
9:29 PM,9/9/17,My Bathroom,September
7:07 AM,9/10/17,My Bathroom,September
10:45 AM,9/10/17,Freshman Hallway,September
1:18 PM,9/10/17,Freshman Hallway,September
6:30 PM,9/10/17,My Bathroom,September
9:00 PM,9/10/17,My Bathroom,September
7:11 AM,9/11/17,My Bathroom,September
12:48 PM,9/11/17,Freshman Hallway,September
5:19 PM,9/11/17,My Bathroom,September
7:30 PM,9/11/17,My Bathroom,September
9:19 AM,9/12/17,My Bathroom,September
4:41 PM,9/12/17,My Bathroom,September
8:51 PM,9/12/17,Dad's Bathroom,September
9:41 AM,9/13/17,Dad's Bathroom,September
2:52 PM,9/13/17,Downstairs Bathroom,September
8:48 PM,9/13/17,Jack's House,September
12:53 AM,9/14/17,Jack's Bathroom,September
8:04 AM,9/14/17,Newark Airport,September
2:18 PM,9/14/17,My Bathroom,September
5:38 PM,9/14/17,My Bathroom,September
9:29 PM,9/14/17,My Bathroom,September
6:49 AM,9/15/17,My Bathroom,September
12:32 PM,9/15/17,Freshman Hallway,September
3:45 PM,9/15/17,My Bathroom,September
4:54 PM,9/15/17,My Bathroom,September
7:49 PM,9/15/17,Dad's Bathroom,September
10:33 PM,9/15/17,Dad's Bathroom,September
6:23 AM,9/16/17,Dad's Bathroom,September
10:55 AM,9/16/17,5th Grade Hallway,September
